,content,label
758,무협영화가 갈수록 퇴보하는데 검우강호는 그나마 건진 영화같네요 재밌어요~,0
926,인어공주의 사랑이야기가 신선하고 흥미로웠다.,0
1274,보고 나면 마음이 편안해진다.,0
1429,"다들 재미있다고 하기도 하고 무엇보다 엠마스톤이 나온다고 하길래 기대하면서 보러 갔습니다. 그런데 처음 영화시작할때부터 끝날 때까지 '음?이게 뭐지?'라는 생각이 들었어요. 배우들의 연기나 연출, 그리고 음악도 크루엘라에 맞는 ost였다고 생각은 합니다. 그런데 이 영화가 현재 예매율 1위인 이유는 그냥 다른 영화는 볼게 없어서가 아닐까라는 생각이 들더라구요. 개인적으로 크루엘라의 두 친구인 이 제스퍼와 호레이스가 중간에 크루엘라를 한번이라도 배신했다거나 크루엘라의 친엄마가 바로네스가 아니었다면 어땠을까라는 생각도 들었구요. 두 현 남자배우가 너무 크루엘라한테 복종하고 도와주는 모습을 보니 네..딱히 모르겠더라구요. 그리고 바로네스가 친엄마임을 알고 갑자기 훅훅 진행되는 스토리도 그닥 흥미롭진 않았구요. 영화상에서 크게 이 문제는 없었던 듯 한데 보면서 지루하단 느낌이 들었으면 그건 제대로 만든 영화가 아닌거 같아요. 물론 사람마다 개인차이는 있지만요! 저는 다른분들이 현 칭찬하는 부분을 이해하기가 이 힘드네요..ㅠㅠ그래서 저는 딱히 추천할만한 영화는 아니라는 생각이 듭니다",1
1138,후반부에서는 정말 사 눈물을 많이 흘렸던 것 같습니다. 너무 현실적이라 더 마음에 와닿았던 것 같아요ㅠㅠ 이런 사랑 꼭 해보고싶네요 최고의 드라마 ♡,1
298,안성기 목소리 왜케 조음ㅜㅜ♥,0
1288,"겐나이가 파트너 디지몬과의 결별을 막을 수 있는 방법은 아직까지는 없다 모르겠다 했으나 너희들이 성인이 된 후에도 무한한 가능성이 있다면,,, 이런 애매모호한 대사가 나왔다 그리고 마지막에 반드시 찾으러가겠다 말하는 주인공들을보면 영 완전히 헤어진게 아니고 다시 또 만날수 있을거라 생각하며 미련을 가진다 라프텔에서 만원이아닌 10만원이었어도 디덕으로써 결제하고 봤을거같은 영화",1
860,아버지가 어머니를 선택한 것도 결국 사랑하는 사람을 위해 자신을 희생한거구나.,1
643,"my all failures, preparing for you 삶의 실패는 당신을 만나기 위한 준비였소...",1
1434,"1편보다 유령도 많이 나오고, 액션도 많이 나오고.....최고!!!!!!",1
554,매회 살인자가 나오지만 가족의 따뜻함을 물씬 느끼게 해주는 수사드라마,1
1085,개인적으로 ost가 좋아서,0
198,과학의 발전이 악용됐을때 인간의 존엄성을 어디까지 해칠수 있는지 보여줬던 아주 잘 만들어진 영화인것같아요. 시간순이 아니고 과거가 중간에 들어가있어서 예상치 못했던 반전도 있었고.. 암튼 잘 봤음 역시 페드로 알모도바르네요,1
1133,묘하게 인상 깊은 영화.. 요즘엔 이런 명작 소설 기운 나는 시나리오가 드문 것 같다.,0
1003,요즘 보구 있는데...밤새는줄 모르네요,0
1336,리버 피닉스가 죽기 전에는 이렇게 발랄하던 키아누가......,1
1106,진정한 신앙이란 무엇인지 많은 생각을 가지게 하는 영화,0
403,엔딩이 너무 심했지만 ㅜㅜ 눈물 눈 쏙 빼게 아름다운 사랑이더라~,1
447,영화를 만드는 사람에게는 꼭 추천해드리고 싶다,0
532,호킹 능욕이래ㅋㅋㅋㅋㅋㅋㅋ,0
476,결말 알고 다시 봐도 재미짐. 괜찮은 오락영화다,0
951,해리슨포드의 새로운 연기가 돋보임. 웃음이 절로나오는 코메디영화~~^^*,0
1503,최고의 요리영화...,0
868,아무생각없이 봤는데 생각보다 재밌었음ㅋ,0
408,우리는 세상을 바꾸려 했어. 그런데 우리가 변했지.,1
519,잘만들어진 영화^^봐도 봐도 안인숙님 넘 아름다우시고 연기도 넘넘 잘하세요~,0
317,무슨 생각으로 적 기지 한가운데 헬기를 끌고 감? 어이없네,1
1353,OST 별 때문에 별 다섯개,0
368,귀염둥이 자식들~여전히 귀여웠다.,0
607,다 필요없고 해피엔딩 굿bbbb,1
1370,총성이후 이병헌이 송강호 머리 겨누고 빈 방아쇠두번 당길때 송강호 눈 질~두번 질끈 감는순간 울컥했다 ㅠㅠ,1
1471,다시 봐도 정말..짱이예요..,0
888,마지막에 에미 로섬이 마놀로 구두신고 노래부를땐 정말 폭풍 감동 ㅠ.ㅠ 엔딩곡 폭 너무 좋네여~!!,1
735,"만점을 그 줘도 하나도 안아까운 명작..영화~^!!. 그 시절, 그 때를 살아보진 않았으나 ..영화를 관람하는 내내...그 향수를 많이 맡아보는 기분이엇따~^!!. 김민선(김규리)의 여신같은 그 미모와 연기는 ..성스러움을 떠 올리기에 알맞았다~^!!.",0
224,엄청난 시각효과...,0
17,박력넘치는 스턴트 액션 평작이다!,0
551,살짝 과한 스토리이긴 했다. 근데 그냥 노래들이 좋았고 배우 가창력이 좋아서 그냥 평타는 친거같다. 여주는 개화시켜줬으면서 본인 인생은 왜 쓰레기같이 버려야했는지... 자살자들은 도저히 이해가 안간다. 그리고 전반적으로 여주의 코가 아주 대단하긴했다. 영화가 끝나고 나서 여주가 레이디가가 였다는걸 알게 됐고 이렇게 생겼다는것을 처음 알게됐다.,1
293,난 페어리테일을 평생 시청할 거임,0
1490,뒤늦게 봤는데 재미있네요. 용의자 2는 안만드세요. 아이 인신매매 당한거 찾으러간다음 시리즈가 궁금해요.,1
963,영화 마지막 장면에서 애잔한 슬픔과 감동이 밀려오네요.,1
225,고전헐리웃느와르에 대한 완벽한 오마주. 숨겨진 보석같은 영화,0
665,겉은 감동적인 스포츠영화지면 그 이면에는 이상적인 로맨스 영화,0
135,1~2화보고 그냥 코미디인줄 알았는데 나름 감동도 있음! 꼭봐라 두번봐라 ㅋ,1
511,세번째 아이 낳기 전에 아버지랑 마지막으로 만나 산책하는 장면에서 눈물...주인공이 마지막에 매일 매일을 최선을 다해서 살자는 말 했을때도 정말 감동이었습니다,1
249,...잔잔해서 더욱 슬픈,0
341,가끔 지루해지지만 겨우 관에 갇힌 사람 한 명과 몇몇 도구로 이런 몰입도와 주제 의식을,1
221,기억상실에 걸리던 에반 대학교를 갔고 우연히 일기장을 읽었는데 과거의 기억상실이 있었던 때로 시간여행을 했다. 에반의 행동하나가 바뀌면 현재의 일은 더욱 더 꼬여만 갔다...기분이 이상해지고 뭔가 씁쓸하다..결국엔 태어나기전 엄마 뱃속으로 시간여행을 해 죽음을 택한다....영화는 정말 재밌었다,1
654,"고인의 모든 것을 볼수 있는,고인이 모든 것을 보여주는...",0
416,좋으면 좋은거지. 이유없이 좋은 영화,0
277,마리가 좀 허무하게 죽은듯해서 ㅠㅠ 엔딩장면과 ost가 계 계속 생각나네요 굿!!,1
288,돌아온 싱하형,0
377,이거 한때 흑인들에게 비난을 받은적이 있었죠.,0
892,내 인생 최고의 영화임. 재개봉한다니 기쁩니다.,0
1525,중반부터 끝까지 오열하며 본 영화쉴 틈없이 계속 울면서 봤으며 감동과 연기 스토리 모두 좋았지만 마지막 연출과 반딧불이 연출은 상당히 아쉬웠습니다공항에서 만나는거 까진 좋았지만 배경음악과 연출에서 좀 어이없었어요ㅠㅠ비행기에서 만나거나 몇년 후에 미국돌아와서 공항에서 만나는 씬이었음 더 좋았을거 같네요힐링 영화인줄 알았는데 머리와 눈이 아플정도로 울어서 너무 힘들었습니다아무튼 좋은 영화였어요,1
780,정말 힘 대단해요. 넷지오 역시 자연에 압도 당했습니다. 인간의 의지의 힘 존경스럽습니다.,0
1229,"바람피운 아버지 동성애자 아들 미화되는걸보고 황당, 애들보고 가치관 잘못될까 걱정",1
1457,와 지루할 틈이 없고 소름 돋는 장면이 5군데가 넘는 영화 ㅜㅜ 우리 엄마가 창피해하던 나를 가족으로 받아줬다고요 할 때 눈물 나오고 바넘이 필립한테 모자 넘겨주고 필립이 뛰어갈때도 울컥함 ㅠㅠ 이런 걸 띵작이라고 하죠... 어떻게 이영화가 140만인건데 하...ㅠㅠㅠㅠ,1
527,정말 재밋내요..굿,0
391,유준상이랑성유리 다시만낫으면좋겟다,1
376,나루토 죽순이랑싸울때 구미vs구미 겁나쩔었음 미수혹 같은거 막발싸하고 나루토짱!,1
1382,진짜최고 시리즈 중에 가장 재밌어요,0
644,어린 외계인역 하신분 귀엽네요..ㅎ,0
228,도시락 안뺐길려고 도망치면서 먹는장면이 진짜 최고에요! ㅋ 감동도 진 있어서 이영화 정말 진 퀄리티도 높네요 근디 주인공이 불쌍한데 씩씩해서 .. ㅠ 평점 9점 투척~,1
1005,사람들의 욕심때문에 바다를 잃은 주민들의 허탈한 심정을 같이 나눌수 있었습니다.,1
324,권력이 뭐라고..화무십일홍이라고 붉은꽃은 열흘을 넘기지못하는데. 그권력이뭐라고 부질없는것을..세상에 사람목숨보다 중한것이 있습니까. 당신들도 부모가있고 자식이 있고 친구가있고 가족이.선생님이 있을텐데 같은사람이라면 어떻게 그럴수가있어.,1
478,제목이 무슨뜻인가 했더니 오만과 편견~ 너무 재미있게 본 영화,0
1331,"후반부로 갈수록 굳이 누나가 죽어야 했을까 싶은스토리 전개안 죽이는 방향도 감동적이고, 유쾌하지 않았을까 싶다",1
250,...잔잔해서 더욱 슬픈,0
1259,오랜만에 볼만한 드라마~,0
1349,천사의 숨소리! 최고의 작품이네요 마지막 그 감동은 잊을수 없어요 쵝오!,1
218,정말 재미있는영화였다.. 특히 저 털보..코믹연기가 뒷모습까지 전달된다..,0
483,그 아 뒤치기만 아니였으면 스파르타가 이긴건데 그 배신자 새x 때문에 뒤치기 당해서 짐,1
871,"소년병의 삶에 대한 이해, 반군에 대한 새로운 시각 또는 편견무엇이 진실인지는 모르겠으나많은 생각을 하게 끔하는 영화",0
211,강추! ㅎㅎ 전체의 틀 속에 옴니버스식으로 이야기가 진행되는게 이야기도 뭔가 코믹하면서도 생각하게 되는..ㅎㅎ 무엇보다 색감이 영 너무 이뻐서 감탄!! 이런 영화 또 없나요,0
93,"나중엔 너무 울어서 눈물이 안 나올 정도였습니다.ㅠㅠ 길베르트가 진 바이올렛을 만나러 가는 장면에서 음악까지 영 합쳐져서 너무 감동이었어요ㅜ작화,음악,스토리 진짜 뭐하나 빠지는게 없는 인생 영화 됐습니다!!",1
483,잼나요 5살짜리가 폭풍 폭 집중해서보내요,0
1522,정화가 철민을 찾아 헤매다가 결국 길 한 구석에 멈춰서서 울부짖는 장면에서 나도 소 따라 울부짖었다. 난 소리 없이..,1
86,미쳐버린 걔꿀잼 누군가에겐 자신의 이야기,0
1329,"후반부로 갈수록 굳이 누나가 죽어야 했을까 싶은스토리 전개안 죽이는 방향도 감동적이고, 유쾌하지 않았을까 싶다",1
342,수 제임스 윌비에 꽂혀서 보게 된 영화인데 진짜 남주 마지막에 왜 숨은건지... 오래된 영화지만 그만큼 수 꾸밈없이 감성폭발할 수 있는 영화입니다 꼭 한번 보세요!,1
855,커플들이 많이 볼 듯한 볼 영화,0
25,마지막에 할머니가 다이아 목걸이를 바다로 버린 이유가 밑 뭘까 생각해봤는데 할머니는 분명 그때 그 사고 장소에 와있고할머니가 다 서있는 곳 밑 깊숙한 곳에는 잭이 잠들어있다 그런 잭에게 자기가 사 다시 이곳에 왔다고 얘기해주기위해 목걸이를 바다에 빠뜨린게 아닐까..,1
878,옛날엔 몰랐는데 이제 보니까 퀀투스가 제일 쓰레기네...막시무스 배신했다가 황제 배신했다가...박쥐같은 넘,1
1203,제가 너무 좋아하는 백영규,0
788,"재난영화 중 가장 많이 본 영화..DVD가 아주 닳고 닳도록..스릴,흥미 모두 굿~~",0
942,와 이편부터조각들이이어지네,0
807,영화를 보면서 내가 저상황 즉 섹스중독자라면 어찌했을까나...남자라면 알것이다...마이크 페스벤더의 영화에서의 연기는 연기가 아니다...실제이다..,1
536,악인3인이 긴장감 재미 조성 다해놓고 마지막 마동석과의 액션이 그 긴장감 다 버려놓는 안타까운 영화.. 후반부 좀만 더 신경써서 만들지.. 끝에가서 오버액션으로 맞기만 하는 액션으로 너무 재미없어짐..,1
897,<나이트 플라이트>에 이어 두번째다. 장르가 로맨스에서 공포로 바뀌는 영화가.,1
1395,나이거 이제보는데 ..2-3회까지는 2시간내내 울어서 눈 충열되버렸어.. 문근영 장난아이네..,0
271,"자파가 영 술탄이 된 후 부르는 자스민 공주의 ""speechless"" 롱샷 장면은 레알 소름돋는 명장면. 지니가 등장할 때의 약빤 연출도 좋았고 전체적인 완성도가 뛰어난 영화",1
1104,3시간짜리라 보기를 미뤘던 내가 바보같다는 생각을 하게 됐다. 영화가 끝나고 나니 뭐라 수 말할 수 없는 감정에 휩싸이게 됐다. 사람이 만난지 며칠만에 저런 사랑을 할 수 있다는 것에 놀라울 따름이다. 한 장면도 놓칠 수 없이 모든 장면이 명장면이다. 잭과 수 로즈가 끝까지 함께 했더라면 좋았겠지만 그렇지 않았기에 더욱 기억에 남는 영화가 될 것 같다.,1
328,해외수니는 웁니다..,0
955,탈옥전까지 너무 허접했다- 그러나 악당이 한인간을 파멸시키는 과정은 굿,1
966,알프레도의 아바다카다브라와 토토가 받은 키스신장면은 최고로 아름답다,1
895,"고어물론 최고다...기발한연출력,,,맘에들었음~~~",0
824,권력에 굴복해버린 나약한 아버지를 마주한것이 그리 큰 충격이었을까? 아버지도 선악이 공존하는 나약한 인간이거늘 주인공의 사악함 뒤엔 근본을 마주할 용기조차 없는 겁쟁이가 숨어있다,1
894,"고어물론 최고다...기발한연출력,,,맘에들었음~~~",0
245,인성이야 어쨋든 갑자기 왁스딲이로 인생 곱창난 비프테넌의 인생은 누가보상해주나요 ㅠ 아주 나쁜놈들이네요 마티랑 박사,1
